"Geographic Area Name (NAME)","2017 NAICS code (NAICS2017)","Meaning of NAICS code (NAICS2017_LABEL)","Meaning of Legal form of organization code (LFO_LABEL)","Meaning of Employment size of establishments code (EMPSZES_LABEL)","Year (YEAR)","Number of establishments (ESTAB)","Annual payroll ($1,000) (PAYANN)","First-quarter payroll ($1,000) (PAYQTR1)","Number of employees (EMP)"
"Utah","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2018","22","3,690","911","284"
"Utah","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2018","28","12,186","3,029","774"
"Utah","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2018","10","8,738","2,570","707"
"Utah","722511","Full-service restaurants","Partnerships","All establishments","2018","485","191,363","49,188","10,399"
"Utah","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2018","143","10,274","745","158"
"Utah","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2018","69","7,183","1,830","477"
"Utah","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2018","81","17,728","4,450","1,130"
"Utah","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2018","126","65,606","17,360","4,085"
"Utah","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2018","61","74,946","20,298","3,914"
"Utah","722511","Full-service restaurants","Partnerships","Establishments with 100 to 249 employees","2018","5","15,626","4,505","635"
"Utah","722511","Full-service restaurants","Other noncorporate legal forms of organization","All establishments","2018","4","1,911","440","84"
"Utah","722511","Full-service restaurants","Other noncorporate legal forms of organization","Establishments with 20 to 49 employees","2018","3","1,889","434","83"
"Vermont","722511","Full-service restaurants","All establishments","All establishments","2018","686","232,098","56,541","11,210"
"Vermont","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2018","180","11,672","1,129","255"
"Vermont","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2018","122","13,975","3,751","828"
"Vermont","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2018","181","48,465","12,616","2,531"
"Vermont","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2018","164","97,607","24,918","4,871"
"Vermont","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2018","35","52,046","12,108","2,199"
"Vermont","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2018","4","8,333","2,019","526"
"Vermont","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2018","93","35,346","8,367","1,700"
"Vermont","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2018","23","1,209","164","39"
"Vermont","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2018","22","2,326","654","146"
"Vermont","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2018","17","4,006","1,143","219"
"Vermont","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2018","23","15,369","3,540","756"
"Vermont","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2018","7","10,235","2,374","417"
"Vermont","722511","Full-service restaurants","S-corporations ","All establishments","2018","337","122,014","30,526","5,982"
"Vermont","722511","Full-service restaurants","S-corporations ","Establishments with less than 5 employees","2018","68","4,877","429","96"
"Vermont","722511","Full-service restaurants","S-corporations ","Establishments with 5 to 9 employees","2018","46","5,868","1,488","314"
"Vermont","722511","Full-service restaurants","S-corporations ","Establishments with 10 to 19 employees","2018","110","30,759","7,961","1,601"
"Vermont","722511","Full-service restaurants","S-corporations ","Establishments with 20 to 49 employees","2018","99","58,681","15,345","2,879"
"Vermont","722511","Full-service restaurants","S-corporations ","Establishments with 50 to 99 employees","2018","12","17,909","4,264","810"
"Vermont","722511","Full-service restaurants","Individual proprietorships","All establishments","2018","100","20,027","4,699","981"
"Vermont","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2018","39","1,659","305","78"
"Vermont","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2018","26","2,656","767","176"
"Vermont","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2018","20","5,984","1,456","269"
"Vermont","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2018","13","7,042","1,522","341"
"Vermont","722511","Full-service restaurants","Partnerships","All establishments","2018","156","54,711","12,949","2,547"
"Vermont","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2018","50","3,927","231","42"
"Vermont","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2018","28","3,125","842","192"
"Vermont","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2018","34","7,716","2,056","442"
"Vermont","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2018","29","16,515","4,511","895"
"Vermont","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2018","14","21,216","4,821","855"
"Virginia","722511","Full-service restaurants","All establishments","All establishments","2018","6,970","2,830,352","669,171","151,390"
"Virginia","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2018","1,704","121,171","12,634","2,690"
"Virginia","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2018","1,204","152,740","36,355","8,201"
"Virginia","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2018","1,516","380,459","91,935","21,275"
"Virginia","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2018","1,705","969,530","235,847","53,876"
"Virginia","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2018","693","840,993","203,790","46,185"
"Virginia","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2018","145","350,824","84,023","18,137"
"Virginia","722511","Full-service restaurants","All establishments","Establishments with 250 to 499 employees","2018","3","14,635","4,587","1,026"
"Virginia","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2018","1,776","925,217","224,640","50,836"
"Virginia","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2018","372","23,026","3,246","683"
"Virginia","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2018","261","33,582","8,166","1,795"
"Virginia","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2018","362","97,658","23,361","5,167"
"Virginia","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2018","441","256,724","64,949","15,101"
"Virginia","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2018","256","314,143","77,559","17,422"
"Virginia","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 100 to 249 employees","2018","84","200,084","47,359","10,668"
"Virginia","722511","Full-service restaurants","S-corporations ","All establishments","2018","3,212","1,147,036","269,259","60,095"
"Virginia","722511","Full-service restaurants","S-corporations ","Establishments with less than 5 employees","2018","680","48,866","6,334","1,223"
"Virginia","722511","Full-service restaurants","S-corporations ","Establishments with 5 to 9 employees","2018","669","89,022","21,442","4,500"
"Virginia","722511","Full-service restaurants","S-corporations ","Establishments with 10 to 19 employees","2018","813","209,728","50,523","11,328"
"Virginia","722511","Full-service restaurants","S-corporations ","Establishments with 20 to 49 employees","2018","788","444,586","105,754","23,722"
"Virginia","722511","Full-service restaurants","S-corporations ","Establishments with 50 to 99 employees","2018","227","270,401","64,820","14,680"
"Virginia","722511","Full-service restaurants","S-corporations ","Establishments with 100 to 249 employees","2018","34","74,608","17,959","4,285"
"Virginia","722511","Full-service restaurants","Individual proprietorships","All establishments","2018","633","129,705","29,068","8,115"
"Virginia","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2018","291","12,822","1,470","416"
"Virginia","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2018","122","11,241","2,723","836"
"Virginia","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2018","100","18,292","4,358","1,345"
"Virginia","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2018","73","34,812","7,903","2,084"
"Virginia","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2018","44","47,396","11,381","3,073"
"Virginia","722511","Full-service restaurants","Individual proprietorships","Establishments with 100 to 249 employees","2018","3","5,142","1,233","361"
"Virginia","722511","Full-service restaurants","Partnerships","All establishments","2018","1,337","620,090","144,109","31,892"
"Virginia","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2018","358","36,373","1,574","363"
"Virginia","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2018","151","18,782","3,996","1,063"
"Virginia","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2018","241","54,781","13,693","3,435"
"Virginia","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2018","400","232,304","56,957","12,884"
"Virginia","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2018","161","202,050","48,257","10,655"
"Virginia","722511","Full-service restaurants","Partnerships","Establishments with 100 to 249 employees","2018","24","70,990","17,472","2,823"
"Virginia","722511","Full-service restaurants","Non-profit","All establishments","2018","4","197","38","12"
"Virginia","722511","Full-service restaurants","Non-profit","Establishments with less than 5 employees","2018","3","84","10","5"
"Virginia","722511","Full-service restaurants","Other noncorporate legal forms of organization","All establishments","2018","8","8,107","2,057","440"
"Virginia","722511","Full-service restaurants","Other noncorporate legal forms of organization","Establishments with 20 to 49 employees","2018","3","1,104","284","85"
"Virginia","722511","Full-service restaurants","Other noncorporate legal forms of organization","Establishments with 50 to 99 employees","2018","5","7,003","1,773","355"
"Washington","722511","Full-service restaurants","All establishments","All establishments","2018","6,482","2,991,372","693,727","115,238"
"Washington","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2018","1,689","123,080","13,640","2,632"
"Washington","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2018","1,276","196,625","45,269","8,693"
"Washington","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2018","1,493","491,672","115,146","20,779"
"Washington","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2018","1,541","1,187,416","283,642","46,907"
"Washington","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2018","419","744,812","177,183","27,698"
"Washington","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2018","63","236,751","56,038","8,200"
"Washington","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2018","864","608,206","144,728","24,028"
"Washington","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2018","173","15,663","1,353","246"
"Washington","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2018","133","19,890","4,937","914"
"Washington","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2018","179","63,945","15,075","2,553"
"Washington","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2018","219","167,196","41,439","6,853"
"Washington","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2018","128","226,889","54,690","9,151"
"Washington","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 100 to 249 employees","2018","32","114,623","27,234","4,311"
"Washington","722511","Full-service restaurants","S-corporations ","All establishments","2018","3,254","1,479,547","340,614","55,729"
"Washington","722511","Full-service restaurants","S-corporations ","Establishments with less than 5 employees","2018","680","53,589","7,116","1,189"
"Washington","722511","Full-service restaurants","S-corporations ","Establishments with 5 to 9 employees","2018","677","106,742","25,311","4,656"
"Washington","722511","Full-service restaurants","S-corporations ","Establishments with 10 to 19 employees","2018","838","287,777","67,103","11,726"
"Washington","722511","Full-service restaurants","S-corporations ","Establishments with 20 to 49 employees","2018","890","691,987","162,948","26,550"
"Washington","722511","Full-service restaurants","S-corporations ","Establishments with 50 to 99 employees","2018","158","296,811","68,932","10,306"
"Washington","722511","Full-service restaurants","S-corporations ","Establishments with 100 to 249 employees","2018","11","42,641","9,204","1,302"
"Washington","722511","Full-service restaurants","Individual proprietorships","All establishments","2018","900","195,818","44,078","8,579"
"Washington","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2018","424","21,958","2,883","694"
"Washington","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2018","216","26,698","6,201","1,431"
"Washington","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2018","154","38,980","9,116","2,018"
"Washington","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2018","77","50,880","11,861","2,253"
"Washington","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2018","26","49,557","12,140","1,840"
"Washington","722511","Full-service restaurants","Individual proprietorships","Establishments with 100 to 249 employees","2018","3","7,745","1,877","343"
"Washington","722511","Full-service restaurants","Partnerships","All establishments","2018","1,456","694,307","160,937","26,477"
"Washington","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2018","410","31,729","2,288","503"
"Washington","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2018","250","43,295","8,820","1,692"
"Washington","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2018","319","100,347","23,705","4,446"
"Washington","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2018","353","275,639","66,980","11,191"
"Washington","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2018","107","171,555","41,421","6,401"
"Washington","722511","Full-service restaurants","Partnerships","Establishments with 100 to 249 employees","2018","17","71,742","17,723","2,244"
"Washington","722511","Full-service restaurants","Non-profit","All establishments","2018","4","12,323","3,120","372"
"Washington","722511","Full-service restaurants","Other noncorporate legal forms of organization","All establishments","2018","4","1,171","250","53"
"West Virginia","722511","Full-service restaurants","All establishments","All establishments","2018","1,186","395,668","93,187","25,056"
"West Virginia","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2018","262","15,809","1,257","408"
"West Virginia","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2018","206","20,319","4,854","1,453"
"West Virginia","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2018","332","68,013","16,243","4,769"
"West Virginia","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2018","249","127,406","30,945","7,924"
"West Virginia","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2018","111","111,983","27,120","7,243"
"West Virginia","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2018","26","52,138","12,768","3,259"
"West Virginia","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2018","265","119,168","28,514","7,217"
"West Virginia","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2018","51","3,154","411","100"
"West Virginia","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2018","49","5,547","1,343","346"
"West Virginia","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2018","61","13,570","3,203","840"
"West Virginia","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2018","57","32,463","7,787","1,965"
"West Virginia","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2018","31","35,583","8,739","2,061"
"West Virginia","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 100 to 249 employees","2018","16","28,851","7,031","1,905"
"West Virginia","722511","Full-service restaurants","S-corporations ","All establishments","2018","389","134,740","32,091","8,092"
"West Virginia","722511","Full-service restaurants","S-corporations ","Establishments with less than 5 employees","2018","46","3,863","160","49"
"West Virginia","722511","Full-service restaurants","S-corporations ","Establishments with 5 to 9 employees","2018","60","6,600","1,550","435"
"West Virginia","722511","Full-service restaurants","S-corporations ","Establishments with 10 to 19 employees","2018","155","33,799","7,894","2,247"
"West Virginia","722511","Full-service restaurants","S-corporations ","Establishments with 20 to 49 employees","2018","101","52,482","13,121","3,103"
"West Virginia","722511","Full-service restaurants","S-corporations ","Establishments with 50 to 99 employees","2018","21","22,505","5,438","1,396"
"West Virginia","722511","Full-service restaurants","S-corporations ","Establishments with 100 to 249 employees","2018","6","15,491","3,928","862"
"West Virginia","722511","Full-service restaurants","Individual proprietorships","All establishments","2018","259","52,829","12,016","3,907"
"West Virginia","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2018","100","4,933","380","155"
"West Virginia","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2018","50","4,137","976","347"
"West Virginia","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2018","52","7,960","1,992","720"
"West Virginia","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2018","32","16,056","3,859","1,111"
"West Virginia","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2018","25","19,743","4,809","1,574"
"West Virginia","722511","Full-service restaurants","Partnerships","All establishments","2018","273","88,931","20,566","5,840"
"West Virginia","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2018","65","3,859","306","104"
"West Virginia","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2018","47","4,035","985","325"
"West Virginia","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2018","64","12,684","3,154","962"
"West Virginia","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2018","59","26,405","6,178","1,745"
"West Virginia","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2018","34","34,152","8,134","2,212"
"West Virginia","722511","Full-service restaurants","Partnerships","Establishments with 100 to 249 employees","2018","4","7,796","1,809","492"
"Wisconsin","722511","Full-service restaurants","All establishments","All establishments","2018","5,030","1,559,632","359,526","98,142"
"Wisconsin","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2018","1,199","67,770","6,251","1,795"
"Wisconsin","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2018","899","93,729","20,486","6,246"
"Wisconsin","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2018","1,161","215,826","50,971","16,155"
"Wisconsin","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2018","1,310","623,387","147,860","40,545"
"Wisconsin","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2018","404","430,117","103,476","26,458"
"Wisconsin","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2018","57","128,803","30,482","6,943"
"Wisconsin","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2018","746","334,386","79,064","19,948"
"Wisconsin","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2018","141","9,751","1,107","234"
"Wisconsin","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2018","126","14,043","3,141","844"
"Wisconsin","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2018","144","29,976","7,021","2,011"
"Wisconsin","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2018","198","103,941","24,410","6,310"
"Wisconsin","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2018","115","125,797","30,715","7,677"
"Wisconsin","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 100 to 249 employees","2018","22","50,878","12,670","2,872"
"Wisconsin","722511","Full-service restaurants","S-corporations ","All establishments","2018","2,014","712,387","162,268","44,007"
"Wisconsin","722511","Full-service restaurants","S-corporations ","Establishments with less than 5 employees","2018","301","24,236","1,903","472"
"Wisconsin","722511","Full-service restaurants","S-corporations ","Establishments with 5 to 9 employees","2018","302","39,646","8,313","2,146"
"Wisconsin","722511","Full-service restaurants","S-corporations ","Establishments with 10 to 19 employees","2018","532","108,988","25,316","7,464"
"Wisconsin","722511","Full-service restaurants","S-corporations ","Establishments with 20 to 49 employees","2018","709","341,952","80,094","21,919"
"Wisconsin","722511","Full-service restaurants","S-corporations ","Establishments with 50 to 99 employees","2018","150","154,203","36,697","9,601"
"Wisconsin","722511","Full-service restaurants","S-corporations ","Establishments with 100 to 249 employees","2018","20","43,362","9,945","2,405"
"Wisconsin","722511","Full-service restaurants","Individual proprietorships","All establishments","2018","1,112","130,181","29,938","10,172"
"Wisconsin","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2018","474","16,701","2,116","720"
"Wisconsin","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2018","282","20,656","4,989","1,940"
"Wisconsin","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2018","233","34,362","8,347","3,083"
"Wisconsin","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2018","101","35,023","8,438","2,775"
"Wisconsin","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2018","21","21,512","5,578","1,544"
"Wisconsin","722511","Full-service restaurants","Partnerships","All establishments","2018","1,150","379,191","87,389","23,821"
"Wisconsin","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2018","282","17,007","1,125","369"
"Wisconsin","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2018","188","19,283","4,016","1,309"
"Wisconsin","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2018","251","42,416","10,264","3,585"
"Wisconsin","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2018","298","140,226","34,387","9,419"
"Wisconsin","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2018","117","127,623","30,200","7,583"
"Wisconsin","722511","Full-service restaurants","Partnerships","Establishments with 100 to 249 employees","2018","14","32,636","7,397","1,556"
"Wisconsin","722511","Full-service restaurants","Non-profit","All establishments","2018","4","551","108","42"
"Wisconsin","722511","Full-service restaurants","Other noncorporate legal forms of organization","All establishments","2018","4","2,936","759","152"
"Wisconsin","722511","Full-service restaurants","Other noncorporate legal forms of organization","Establishments with 20 to 49 employees","2018","3","1,954","473","99"
"Wyoming","722511","Full-service restaurants","All establishments","All establishments","2018","557","188,578","42,901","9,789"
"Wyoming","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2018","124","8,026","829","178"
"Wyoming","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2018","118","11,932","2,724","821"
"Wyoming","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2018","132","31,976","7,256","1,840"
"Wyoming","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2018","144","78,851","18,047","4,227"
"Wyoming","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2018","35","48,202","11,428","2,262"
"Wyoming","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2018","4","9,591","2,617","461"
"Wyoming","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2018","53","28,517","6,580","1,534"
"Wyoming","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2018","10","454","56","22"
"Wyoming","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2018","11","1,172","268","82"
"Wyoming","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2018","5","1,674","330","71"
"Wyoming","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2018","14","8,530","1,894","469"
"Wyoming","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2018","12","14,479","3,498","764"
"Wyoming","722511","Full-service restaurants","S-corporations ","All establishments","2018","244","95,471","21,573","4,723"
"Wyoming","722511","Full-service restaurants","S-corporations ","Establishments with less than 5 employees","2018","34","3,970","437","66"
"Wyoming","722511","Full-service restaurants","S-corporations ","Establishments with 5 to 9 employees","2018","47","5,409","1,272","340"
"Wyoming","722511","Full-service restaurants","S-corporations ","Establishments with 10 to 19 employees","2018","69","18,661","4,134","961"
"Wyoming","722511","Full-service restaurants","S-corporations ","Establishments with 20 to 49 employees","2018","80","44,103","10,091","2,354"
"Wyoming","722511","Full-service restaurants","S-corporations ","Establishments with 50 to 99 employees","2018","12","17,908","4,059","762"
"Wyoming","722511","Full-service restaurants","Individual proprietorships","All establishments","2018","101","15,531","3,425","927"
"Wyoming","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2018","43","1,716","219","50"
"Wyoming","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2018","27","2,262","500","181"
"Wyoming","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2018","19","3,291","801","255"
"Wyoming","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2018","9","4,926","1,110","235"
"Wyoming","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2018","3","3,336","795","206"
"Wyoming","722511","Full-service restaurants","Partnerships","All establishments","2018","156","47,792","11,023","2,548"
"Wyoming","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2018","37","1,886","117","40"
"Wyoming","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2018","32","2,999","667","212"
"Wyoming","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2018","39","8,350","1,991","553"
"Wyoming","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2018","39","20,115","4,669","1,118"
"Wyoming","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2018","8","12,479","3,076","530"
"American Samoa","722511","Full-service restaurants","All establishments","All establishments","2018","16","668","161","81"
"American Samoa","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2018","9","163","41","16"
"American Samoa","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2018","4","232","54","27"
"American Samoa","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2018","3","273","66","38"
"American Samoa","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2018","10","393","88","46"
"American Samoa","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2018","6","131","27","9"
"American Samoa","722511","Full-service restaurants","Partnerships","All establishments","2018","4","188","48","21"
"Guam","722511","Full-service restaurants","All establishments","All establishments","2018","250","71,708","18,048","5,074"
"Guam","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2018","61","2,573","431","135"
"Guam","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2018","63","4,995","1,416","438"
"Guam","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2018","49","8,701","2,264","657"
"Guam","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2018","44","19,693","4,904","1,343"
"Guam","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2018","28","29,071","7,229","1,946"
"Guam","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2018","5","6,675","1,804","555"
"Guam","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2018","123","47,727","12,128","3,378"
"Guam","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2018","13","528","103","27"
"Guam","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2018","32","2,685","789","230"
"Guam","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2018","24","4,517","1,159","318"
"Guam","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2018","30","14,670","3,668","947"
