"Geographic Area Name (NAME)","2017 NAICS code (NAICS2017)","Meaning of NAICS Code (NAICS2017_LABEL)","Meaning of Legal form of organization code (LFO_LABEL)","Meaning of Employment size of establishments code (EMPSZES_LABEL)","Year (YEAR)","Number of establishments (ESTAB)","Annual payroll ($1,000) (PAYANN)","First-quarter payroll ($1,000) (PAYQTR1)","Number of employees (EMP)"
"Rhode Island","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2022","23","68,799","14,134","2,870"
"Rhode Island","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2022","208","114,046","24,666","4,655"
"Rhode Island","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2022","69","4,940","750","141"
"Rhode Island","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2022","40","5,640","1,294","264"
"Rhode Island","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2022","38","13,326","2,928","522"
"Rhode Island","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2022","31","26,315","5,702","1,077"
"Rhode Island","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2022","22","40,660","8,920","1,582"
"Rhode Island","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 100 to 249 employees","2022","8","23,165","5,072","1,069"
"Rhode Island","722511","Full-service restaurants","S-corporations","All establishments","2022","632","370,138","71,820","12,710"
"Rhode Island","722511","Full-service restaurants","S-corporations","Establishments with less than 5 employees","2022","129","24,273","1,318","223"
"Rhode Island","722511","Full-service restaurants","S-corporations","Establishments with 5 to 9 employees","2022","105","21,838","3,856","721"
"Rhode Island","722511","Full-service restaurants","S-corporations","Establishments with 10 to 19 employees","2022","160","59,271","12,751","2,254"
"Rhode Island","722511","Full-service restaurants","S-corporations","Establishments with 20 to 49 employees","2022","195","165,332","34,319","5,872"
"Rhode Island","722511","Full-service restaurants","S-corporations","Establishments with 50 to 99 employees","2022","33","66,350","12,749","2,245"
"Rhode Island","722511","Full-service restaurants","S-corporations","Establishments with 100 to 249 employees","2022","9","25,819","5,651","1,103"
"Rhode Island","722511","Full-service restaurants","Individual proprietorships","All establishments","2022","102","28,480","4,734","988"
"Rhode Island","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2022","57","4,198","405","87"
"Rhode Island","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2022","21","3,254","677","143"
"Rhode Island","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2022","13","4,305","822","157"
"Rhode Island","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2022","8","7,039","1,445","294"
"Rhode Island","722511","Full-service restaurants","Partnerships","All establishments","2022","213","113,560","21,003","3,928"
"Rhode Island","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2022","66","10,088","418","71"
"Rhode Island","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2022","32","6,024","1,035","226"
"Rhode Island","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2022","40","14,888","2,875","554"
"Rhode Island","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2022","57","46,705","9,389","1,693"
"Rhode Island","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2022","14","22,971","4,665","902"
"Rhode Island","722511","Full-service restaurants","Partnerships","Establishments with 100 to 249 employees","2022","4","12,884","2,621","482"
"South Carolina","722511","Full-service restaurants","All establishments","All establishments","2022","4,488","2,250,312","490,879","94,634"
"South Carolina","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2022","1,079","93,244","9,920","1,782"
"South Carolina","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2022","748","110,472","25,528","5,016"
"South Carolina","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2022","944","316,421","72,562","13,701"
"South Carolina","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2022","1,258","884,510","200,435","39,310"
"South Carolina","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2022","393","622,804","135,816","26,161"
"South Carolina","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2022","65","210,237","43,448","8,020"
"South Carolina","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2022","814","505,713","121,511","23,185"
"South Carolina","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2022","158","13,534","2,287","317"
"South Carolina","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2022","91","12,093","3,002","603"
"South Carolina","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2022","165","63,135","15,416","2,630"
"South Carolina","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2022","248","161,232","40,588","7,896"
"South Carolina","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2022","129","197,679","46,693","8,930"
"South Carolina","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 100 to 249 employees","2022","23","58,040","13,525","2,809"
"South Carolina","722511","Full-service restaurants","S-corporations","All establishments","2022","2,066","1,033,279","221,006","42,484"
"South Carolina","722511","Full-service restaurants","S-corporations","Establishments with less than 5 employees","2022","375","33,053","3,791","669"
"South Carolina","722511","Full-service restaurants","S-corporations","Establishments with 5 to 9 employees","2022","385","62,371","14,491","2,637"
"South Carolina","722511","Full-service restaurants","S-corporations","Establishments with 10 to 19 employees","2022","509","168,952","38,049","7,234"
"South Carolina","722511","Full-service restaurants","S-corporations","Establishments with 20 to 49 employees","2022","640","463,615","101,438","19,741"
"South Carolina","722511","Full-service restaurants","S-corporations","Establishments with 50 to 99 employees","2022","128","201,377","41,469","8,183"
"South Carolina","722511","Full-service restaurants","S-corporations","Establishments with 100 to 249 employees","2022","28","91,287","18,598","3,376"
"South Carolina","722511","Full-service restaurants","Individual proprietorships","All establishments","2022","599","129,733","27,896","6,574"
"South Carolina","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2022","289","13,178","1,926","478"
"South Carolina","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2022","128","13,499","3,355","803"
"South Carolina","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2022","78","19,598","4,271","1,078"
"South Carolina","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2022","76","42,651","9,681","2,240"
"South Carolina","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2022","26","37,793","7,914","1,756"
"South Carolina","722511","Full-service restaurants","Partnerships","All establishments","2022","1,003","577,112","119,443","22,176"
"South Carolina","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2022","257","33,479","1,916","318"
"South Carolina","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2022","144","22,509","4,680","973"
"South Carolina","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2022","190","64,281","14,645","2,724"
"South Carolina","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2022","292","216,228","48,510","9,393"
"South Carolina","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2022","108","182,719","39,116","7,152"
"South Carolina","722511","Full-service restaurants","Partnerships","Establishments with 100 to 249 employees","2022","12","57,896","10,576","1,616"
"South Carolina","722511","Full-service restaurants","Other noncorporate legal forms of organization","All establishments","2022","4","2,495","714","117"
"South Dakota","722511","Full-service restaurants","All establishments","All establishments","2022","691","273,649","58,909","12,366"
"South Dakota","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2022","186","18,092","1,466","280"
"South Dakota","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2022","131","17,114","3,777","888"
"South Dakota","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2022","143","38,750","8,484","2,004"
"South Dakota","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2022","173","108,115","24,102","5,185"
"South Dakota","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2022","54","78,610","17,980","3,484"
"South Dakota","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2022","4","12,968","3,100","525"
"South Dakota","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2022","60","40,882","9,571","1,882"
"South Dakota","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2022","10","1,285","197","21"
"South Dakota","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2022","9","1,674","353","61"
"South Dakota","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2022","8","2,258","472","110"
"South Dakota","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2022","19","14,522","3,545","667"
"South Dakota","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2022","12","15,411","3,615","748"
"South Dakota","722511","Full-service restaurants","S-corporations","All establishments","2022","308","147,305","31,955","6,345"
"South Dakota","722511","Full-service restaurants","S-corporations","Establishments with less than 5 employees","2022","54","7,419","509","75"
"South Dakota","722511","Full-service restaurants","S-corporations","Establishments with 5 to 9 employees","2022","56","8,073","1,886","398"
"South Dakota","722511","Full-service restaurants","S-corporations","Establishments with 10 to 19 employees","2022","75","22,214","5,048","1,054"
"South Dakota","722511","Full-service restaurants","S-corporations","Establishments with 20 to 49 employees","2022","96","64,117","14,150","2,886"
"South Dakota","722511","Full-service restaurants","S-corporations","Establishments with 50 to 99 employees","2022","25","38,246","8,651","1,682"
"South Dakota","722511","Full-service restaurants","Individual proprietorships","All establishments","2022","147","20,750","4,477","1,346"
"South Dakota","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2022","57","1,889","340","100"
"South Dakota","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2022","42","4,257","921","259"
"South Dakota","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2022","26","4,121","915","352"
"South Dakota","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2022","20","7,299","1,612","509"
"South Dakota","722511","Full-service restaurants","Partnerships","All establishments","2022","174","63,818","12,681","2,769"
"South Dakota","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2022","64","7,413","397","83"
"South Dakota","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2022","24","3,110","617","170"
"South Dakota","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2022","34","10,157","2,049","488"
"South Dakota","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2022","37","21,369","4,593","1,100"
"South Dakota","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2022","15","21,769","5,025","928"
"Tennessee","722511","Full-service restaurants","All establishments","All establishments","2022","4,960","3,003,186","665,608","118,944"
"Tennessee","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2022","1,121","118,987","10,243","1,723"
"Tennessee","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2022","726","121,894","27,846","5,000"
"Tennessee","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2022","1,034","352,594","80,596","14,729"
"Tennessee","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2022","1,366","992,866","222,852","41,169"
"Tennessee","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2022","589","999,170","230,404","40,117"
"Tennessee","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2022","122","391,143","88,148","15,513"
"Tennessee","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2022","1,047","860,016","199,337","35,360"
"Tennessee","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2022","165","18,405","2,493","316"
"Tennessee","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2022","135","25,937","5,925","946"
"Tennessee","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2022","192","69,395","15,736","2,832"
"Tennessee","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2022","285","216,068","49,191","9,221"
"Tennessee","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2022","216","368,251","87,365","15,225"
"Tennessee","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 100 to 249 employees","2022","53","149,098","35,619","6,448"
"Tennessee","722511","Full-service restaurants","S-corporations","All establishments","2022","1,209","770,577","168,509","27,479"
"Tennessee","722511","Full-service restaurants","S-corporations","Establishments with less than 5 employees","2022","210","23,915","2,216","322"
"Tennessee","722511","Full-service restaurants","S-corporations","Establishments with 5 to 9 employees","2022","186","36,770","8,545","1,291"
"Tennessee","722511","Full-service restaurants","S-corporations","Establishments with 10 to 19 employees","2022","308","122,590","28,080","4,349"
"Tennessee","722511","Full-service restaurants","S-corporations","Establishments with 20 to 49 employees","2022","366","293,189","64,867","10,889"
"Tennessee","722511","Full-service restaurants","S-corporations","Establishments with 50 to 99 employees","2022","115","216,037","46,876","7,400"
"Tennessee","722511","Full-service restaurants","S-corporations","Establishments with 100 to 249 employees","2022","24","78,076","17,925","3,228"
"Tennessee","722511","Full-service restaurants","Individual proprietorships","All establishments","2022","1,075","266,328","58,043","13,414"
"Tennessee","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2022","416","24,590","3,195","688"
"Tennessee","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2022","211","24,471","5,820","1,413"
"Tennessee","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2022","202","50,530","11,882","2,737"
"Tennessee","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2022","204","98,376","22,534","5,401"
"Tennessee","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2022","36","50,451","11,197","2,352"
"Tennessee","722511","Full-service restaurants","Individual proprietorships","Establishments with 100 to 249 employees","2022","6","17,910","3,415","823"
"Tennessee","722511","Full-service restaurants","Partnerships","All establishments","2022","1,618","1,102,410","238,910","42,521"
"Tennessee","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2022","325","51,611","2,283","388"
"Tennessee","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2022","194","34,716","7,556","1,350"
"Tennessee","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2022","329","109,742","24,795","4,770"
"Tennessee","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2022","509","384,411","86,071","15,615"
"Tennessee","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2022","221","362,201","84,505","15,063"
"Tennessee","722511","Full-service restaurants","Partnerships","Establishments with 100 to 249 employees","2022","39","146,059","31,189","5,014"
"Tennessee","722511","Full-service restaurants","Non-profit","All establishments","2022","6","1,040","161","36"
"Tennessee","722511","Full-service restaurants","Non-profit","Establishments with less than 5 employees","2022","4","369","34","7"
"Tennessee","722511","Full-service restaurants","Other noncorporate legal forms of organization","All establishments","2022","5","2,815","648","134"
"Texas","722511","Full-service restaurants","All establishments","All establishments","2022","20,238","11,873,759","2,697,623","466,499"
"Texas","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2022","5,432","508,245","50,923","8,519"
"Texas","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2022","3,346","517,479","121,425","22,561"
"Texas","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2022","3,787","1,227,330","292,293","52,385"
"Texas","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2022","5,037","3,897,297","902,214","159,669"
"Texas","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2022","2,046","3,510,032","806,965","137,564"
"Texas","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2022","576","1,976,276","470,457","78,035"
"Texas","722511","Full-service restaurants","All establishments","Establishments with 250 to 499 employees","2022","11","113,792","27,787","3,814"
"Texas","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2022","4,282","3,475,433","802,417","141,892"
"Texas","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2022","789","77,698","8,293","1,252"
"Texas","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2022","592","99,267","24,011","3,949"
"Texas","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2022","687","242,748","58,667","9,576"
"Texas","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2022","1,205","990,830","231,260","40,148"
"Texas","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2022","770","1,313,253","301,632","53,816"
"Texas","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 100 to 249 employees","2022","234","678,150","162,606","30,988"
"Texas","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 250 to 499 employees","2022","4","32,940","7,696","1,491"
"Texas","722511","Full-service restaurants","S-corporations","All establishments","2022","7,157","3,903,839","897,406","148,844"
"Texas","722511","Full-service restaurants","S-corporations","Establishments with less than 5 employees","2022","1,725","165,846","20,525","2,991"
"Texas","722511","Full-service restaurants","S-corporations","Establishments with 5 to 9 employees","2022","1,316","228,487","53,606","8,953"
"Texas","722511","Full-service restaurants","S-corporations","Establishments with 10 to 19 employees","2022","1,622","552,299","130,360","22,459"
"Texas","722511","Full-service restaurants","S-corporations","Establishments with 20 to 49 employees","2022","1,849","1,379,154","320,767","55,955"
"Texas","722511","Full-service restaurants","S-corporations","Establishments with 50 to 99 employees","2022","457","779,744","182,038","30,024"
"Texas","722511","Full-service restaurants","S-corporations","Establishments with 100 to 249 employees","2022","183","749,407","179,065","26,498"
"Texas","722511","Full-service restaurants","S-corporations","Establishments with 250 to 499 employees","2022","4","31,016","7,091","1,206"
"Texas","722511","Full-service restaurants","Individual proprietorships","All establishments","2022","3,332","755,361","169,655","35,279"
"Texas","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2022","1,509","84,255","11,360","2,604"
"Texas","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2022","800","91,126","21,912","5,330"
"Texas","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2022","509","128,786","31,390","6,757"
"Texas","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2022","394","256,472","58,710","11,979"
"Texas","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2022","107","145,090","34,641","6,766"
"Texas","722511","Full-service restaurants","Individual proprietorships","Establishments with 100 to 249 employees","2022","13","49,632","11,642","1,843"
"Texas","722511","Full-service restaurants","Partnerships","All establishments","2022","5,444","3,725,544","825,389","140,112"
"Texas","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2022","1,398","179,681","10,669","1,656"
"Texas","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2022","634","97,622","21,704","4,301"
"Texas","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2022","968","303,428","71,867","13,578"
"Texas","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2022","1,583","1,263,645","289,918","51,386"
"Texas","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2022","712","1,271,945","288,654","46,958"
"Texas","722511","Full-service restaurants","Partnerships","Establishments with 100 to 249 employees","2022","145","494,512","116,224","18,594"
"Texas","722511","Full-service restaurants","Partnerships","Establishments with 250 to 499 employees","2022","3","49,836","13,000","1,117"
"Texas","722511","Full-service restaurants","Non-profit","All establishments","2022","14","7,047","1,503","193"
"Texas","722511","Full-service restaurants","Non-profit","Establishments with less than 5 employees","2022","5","239","39","10"
"Texas","722511","Full-service restaurants","Non-profit","Establishments with 5 to 9 employees","2022","4","977","192","28"
"Texas","722511","Full-service restaurants","Non-profit","Establishments with 20 to 49 employees","2022","4","5,762","1,263","140"
"Texas","722511","Full-service restaurants","Other noncorporate legal forms of organization","All establishments","2022","9","6,535","1,253","179"
"Texas","722511","Full-service restaurants","Other noncorporate legal forms of organization","Establishments with less than 5 employees","2022","6","526","37","6"
"Utah","722511","Full-service restaurants","All establishments","All establishments","2022","1,740","921,369","214,544","37,851"
"Utah","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2022","462","45,004","4,222","697"
"Utah","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2022","263","41,906","9,781","1,823"
"Utah","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2022","342","106,648","24,498","4,758"
"Utah","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2022","462","336,468","80,333","14,194"
"Utah","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2022","172","272,824","66,589","11,266"
"Utah","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2022","39","118,519","29,121","5,113"
"Utah","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2022","209","205,628","51,185","8,546"
"Utah","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2022","38","4,018","701","72"
"Utah","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2022","15","2,134","477","86"
"Utah","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2022","21","5,705","1,365","312"
"Utah","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2022","65","57,508","14,273","2,187"
"Utah","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2022","52","80,108","20,020","3,497"
"Utah","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 100 to 249 employees","2022","18","56,155","14,349","2,392"
"Utah","722511","Full-service restaurants","S-corporations","All establishments","2022","877","411,695","91,636","16,401"
"Utah","722511","Full-service restaurants","S-corporations","Establishments with less than 5 employees","2022","231","26,248","2,232","364"
"Utah","722511","Full-service restaurants","S-corporations","Establishments with 5 to 9 employees","2022","147","24,468","5,651","1,032"
"Utah","722511","Full-service restaurants","S-corporations","Establishments with 10 to 19 employees","2022","195","62,036","14,176","2,667"
"Utah","722511","Full-service restaurants","S-corporations","Establishments with 20 to 49 employees","2022","237","166,737","38,802","7,092"
"Utah","722511","Full-service restaurants","S-corporations","Establishments with 50 to 99 employees","2022","54","90,777","21,010","3,527"
"Utah","722511","Full-service restaurants","S-corporations","Establishments with 100 to 249 employees","2022","13","41,429","9,765","1,719"
"Utah","722511","Full-service restaurants","Individual proprietorships","All establishments","2022","129","32,222","7,469","1,575"
"Utah","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2022","46","2,510","295","70"
"Utah","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2022","30","3,795","926","203"
"Utah","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2022","28","6,977","1,583","363"
"Utah","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2022","20","10,735","2,662","618"
"Utah","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2022","5","8,205","2,003","321"
"Utah","722511","Full-service restaurants","Partnerships","All establishments","2022","521","269,601","63,689","11,255"
"Utah","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2022","147","12,228","994","191"
"Utah","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2022","70","11,444","2,713","496"
"Utah","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2022","97","31,407","7,234","1,399"
"Utah","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2022","138","99,853","24,185","4,246"
"Utah","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2022","61","93,734","23,556","3,921"
"Utah","722511","Full-service restaurants","Partnerships","Establishments with 100 to 249 employees","2022","8","20,935","5,007","1,002"
"Utah","722511","Full-service restaurants","Other noncorporate legal forms of organization","All establishments","2022","4","2,223","565","74"
"Vermont","722511","Full-service restaurants","All establishments","All establishments","2022","630","257,959","57,944","9,933"
"Vermont","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2022","156","12,267","1,221","243"
"Vermont","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2022","128","23,329","5,274","881"
"Vermont","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2022","172","59,475","14,410","2,392"
"Vermont","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2022","144","111,360","26,083","4,390"
"Vermont","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2022","28","47,407","9,731","1,791"
"Vermont","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2022","76","31,170","6,951","1,196"
"Vermont","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2022","22","2,038","242","41"
"Vermont","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2022","16","2,255","554","106"
"Vermont","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2022","19","6,879","1,611","266"
"Vermont","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2022","15","13,199","2,946","500"
"Vermont","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2022","4","6,799","1,598","283"
"Vermont","722511","Full-service restaurants","S-corporations","All establishments","2022","301","139,948","32,983","5,384"
"Vermont","722511","Full-service restaurants","S-corporations","Establishments with less than 5 employees","2022","49","3,358","497","96"
"Vermont","722511","Full-service restaurants","S-corporations","Establishments with 5 to 9 employees","2022","57","11,301","2,643","396"
"Vermont","722511","Full-service restaurants","S-corporations","Establishments with 10 to 19 employees","2022","99","34,059","8,832","1,401"
"Vermont","722511","Full-service restaurants","S-corporations","Establishments with 20 to 49 employees","2022","80","64,302","15,131","2,424"
"Vermont","722511","Full-service restaurants","S-corporations","Establishments with 50 to 99 employees","2022","15","24,362","5,238","961"
"Vermont","722511","Full-service restaurants","Individual proprietorships","All establishments","2022","104","22,121","4,132","779"
"Vermont","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2022","48","3,473","189","58"
"Vermont","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2022","25","4,972","970","160"
"Vermont","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2022","21","7,762","1,621","272"
"Vermont","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2022","9","4,980","1,176","242"
"Vermont","722511","Full-service restaurants","Partnerships","All establishments","2022","148","64,646","13,860","2,571"
"Vermont","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2022","36","3,324","275","45"
"Vermont","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2022","30","4,801","1,107","219"
"Vermont","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2022","33","10,775","2,346","453"
"Vermont","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2022","40","28,879","6,830","1,224"
"Vermont","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2022","8","15,312","2,719","500"
