"Geographic Area Name (NAME)","2017 NAICS code (NAICS2017)","Meaning of NAICS Code (NAICS2017_LABEL)","Meaning of Legal form of organization code (LFO_LABEL)","Meaning of Employment size of establishments code (EMPSZES_LABEL)","Year (YEAR)","Number of establishments (ESTAB)","Annual payroll ($1,000) (PAYANN)","First-quarter payroll ($1,000) (PAYQTR1)","Number of employees (EMP)"
"Pennsylvania","722511","Full-service restaurants","S-corporations","Establishments with 5 to 9 employees","2021","977","151,016","29,611","6,728"
"Pennsylvania","722511","Full-service restaurants","S-corporations","Establishments with 10 to 19 employees","2021","1,096","341,026","62,986","15,304"
"Pennsylvania","722511","Full-service restaurants","S-corporations","Establishments with 20 to 49 employees","2021","1,043","714,380","129,240","30,654"
"Pennsylvania","722511","Full-service restaurants","S-corporations","Establishments with 50 to 99 employees","2021","182","284,744","52,427","12,117"
"Pennsylvania","722511","Full-service restaurants","S-corporations","Establishments with 100 to 249 employees","2021","19","49,159","10,110","2,319"
"Pennsylvania","722511","Full-service restaurants","Individual proprietorships","All establishments","2021","1,295","238,886","43,409","12,516"
"Pennsylvania","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2021","644","28,474","3,392","1,013"
"Pennsylvania","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2021","270","28,591","5,446","1,812"
"Pennsylvania","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2021","192","34,834","6,914","2,495"
"Pennsylvania","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2021","148","90,413","16,146","4,433"
"Pennsylvania","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2021","40","54,846","11,125","2,612"
"Pennsylvania","722511","Full-service restaurants","Partnerships","All establishments","2021","1,875","768,841","133,858","31,861"
"Pennsylvania","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2021","635","58,286","3,141","795"
"Pennsylvania","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2021","288","40,906","7,511","1,937"
"Pennsylvania","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2021","354","108,883","18,777","4,961"
"Pennsylvania","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2021","445","317,811","58,376","14,153"
"Pennsylvania","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2021","144","205,354","39,434","8,962"
"Pennsylvania","722511","Full-service restaurants","Partnerships","Establishments with 100 to 249 employees","2021","9","37,601","6,619","1,053"
"Pennsylvania","722511","Full-service restaurants","Non-profit","All establishments","2021","14","1,993","338","140"
"Pennsylvania","722511","Full-service restaurants","Non-profit","Establishments with less than 5 employees","2021","5","400","10","3"
"Pennsylvania","722511","Full-service restaurants","Non-profit","Establishments with 5 to 9 employees","2021","3","226","48","19"
"Pennsylvania","722511","Full-service restaurants","Non-profit","Establishments with 10 to 19 employees","2021","3","522","112","41"
"Pennsylvania","722511","Full-service restaurants","Non-profit","Establishments with 20 to 49 employees","2021","3","845","168","77"
"Pennsylvania","722511","Full-service restaurants","Other noncorporate legal forms of organization","All establishments","2021","6","5,841","1,048","202"
"Rhode Island","722511","Full-service restaurants","All establishments","All establishments","2021","1,142","536,473","88,005","17,300"
"Rhode Island","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2021","377","41,808","3,116","586"
"Rhode Island","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2021","217","44,428","6,567","1,468"
"Rhode Island","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2021","253","103,994","18,093","3,469"
"Rhode Island","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2021","230","208,618","35,388","6,721"
"Rhode Island","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2021","57","106,168","19,543","4,027"
"Rhode Island","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2021","8","31,457","5,298","1,029"
"Rhode Island","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2021","217","105,523","19,319","3,914"
"Rhode Island","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2021","78","5,388","740","148"
"Rhode Island","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2021","44","6,999","1,320","275"
"Rhode Island","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2021","40","13,890","2,538","525"
"Rhode Island","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2021","31","31,763","5,689","1,036"
"Rhode Island","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2021","22","39,555","7,393","1,641"
"Rhode Island","722511","Full-service restaurants","S-corporations","All establishments","2021","622","320,549","51,927","9,914"
"Rhode Island","722511","Full-service restaurants","S-corporations","Establishments with less than 5 employees","2021","162","20,865","1,485","262"
"Rhode Island","722511","Full-service restaurants","S-corporations","Establishments with 5 to 9 employees","2021","118","27,572","3,853","818"
"Rhode Island","722511","Full-service restaurants","S-corporations","Establishments with 10 to 19 employees","2021","153","61,772","10,927","2,056"
"Rhode Island","722511","Full-service restaurants","S-corporations","Establishments with 20 to 49 employees","2021","161","146,502","24,493","4,578"
"Rhode Island","722511","Full-service restaurants","S-corporations","Establishments with 50 to 99 employees","2021","24","46,735","8,645","1,696"
"Rhode Island","722511","Full-service restaurants","S-corporations","Establishments with 100 to 249 employees","2021","4","17,103","2,524","504"
"Rhode Island","722511","Full-service restaurants","Individual proprietorships","All establishments","2021","97","20,502","3,085","674"
"Rhode Island","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2021","58","4,488","439","83"
"Rhode Island","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2021","25","3,494","572","165"
"Rhode Island","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2021","5","1,909","323","54"
"Rhode Island","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2021","7","4,715","920","228"
"Rhode Island","722511","Full-service restaurants","Partnerships","All establishments","2021","206","89,899","13,674","2,798"
"Rhode Island","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2021","79","11,067","452","93"
"Rhode Island","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2021","30","6,363","822","210"
"Rhode Island","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2021","55","26,423","4,305","834"
"Rhode Island","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2021","31","25,638","4,286","879"
"Rhode Island","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2021","9","13,982","2,674","546"
"South Carolina","722511","Full-service restaurants","All establishments","All establishments","2021","4,348","2,012,809","400,309","85,698"
"South Carolina","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2021","1,114","97,881","9,248","1,726"
"South Carolina","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2021","744","108,501","23,134","5,036"
"South Carolina","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2021","944","300,606","64,736","13,672"
"South Carolina","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2021","1,161","810,015","166,138","35,908"
"South Carolina","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2021","337","524,336","103,486","22,148"
"South Carolina","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2021","46","144,662","27,495","5,766"
"South Carolina","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2021","817","460,506","102,490","21,406"
"South Carolina","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2021","167","16,467","1,805","297"
"South Carolina","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2021","87","13,079","2,865","618"
"South Carolina","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2021","191","58,689","15,875","2,984"
"South Carolina","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2021","236","154,682","36,041","7,592"
"South Carolina","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2021","125","188,034","39,593","8,623"
"South Carolina","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 100 to 249 employees","2021","11","29,555","6,311","1,292"
"South Carolina","722511","Full-service restaurants","S-corporations","All establishments","2021","1,934","890,999","171,512","36,890"
"South Carolina","722511","Full-service restaurants","S-corporations","Establishments with less than 5 employees","2021","377","35,707","3,841","636"
"South Carolina","722511","Full-service restaurants","S-corporations","Establishments with 5 to 9 employees","2021","379","61,878","12,980","2,577"
"South Carolina","722511","Full-service restaurants","S-corporations","Establishments with 10 to 19 employees","2021","460","153,321","31,343","6,571"
"South Carolina","722511","Full-service restaurants","S-corporations","Establishments with 20 to 49 employees","2021","600","421,493","83,353","18,096"
"South Carolina","722511","Full-service restaurants","S-corporations","Establishments with 50 to 99 employees","2021","103","157,247","28,452","6,578"
"South Carolina","722511","Full-service restaurants","S-corporations","Establishments with 100 to 249 employees","2021","14","48,853","8,928","1,777"
"South Carolina","722511","Full-service restaurants","Individual proprietorships","All establishments","2021","636","127,459","25,184","6,342"
"South Carolina","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2021","317","15,934","2,072","472"
"South Carolina","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2021","127","13,190","3,011","784"
"South Carolina","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2021","101","23,935","5,226","1,417"
"South Carolina","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2021","71","40,965","8,526","2,183"
"South Carolina","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2021","16","22,522","4,476","1,007"
"South Carolina","722511","Full-service restaurants","Individual proprietorships","Establishments with 100 to 249 employees","2021","4","10,913","1,873","479"
"South Carolina","722511","Full-service restaurants","Partnerships","All establishments","2021","953","528,373","100,126","20,859"
"South Carolina","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2021","250","29,732","1,527","319"
"South Carolina","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2021","151","20,354","4,278","1,057"
"South Carolina","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2021","192","64,661","12,292","2,700"
"South Carolina","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2021","251","191,196","37,771","7,973"
"South Carolina","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2021","91","152,781","30,418","5,805"
"South Carolina","722511","Full-service restaurants","Partnerships","Establishments with 100 to 249 employees","2021","17","55,341","10,383","2,218"
"South Carolina","722511","Full-service restaurants","Other noncorporate legal forms of organization","All establishments","2021","6","3,057","682","124"
"South Carolina","722511","Full-service restaurants","Other noncorporate legal forms of organization","Establishments with less than 5 employees","2021","3","41","3","2"
"South Dakota","722511","Full-service restaurants","All establishments","All establishments","2021","677","250,979","49,634","11,116"
"South Dakota","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2021","208","20,085","1,531","311"
"South Dakota","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2021","128","16,253","3,421","871"
"South Dakota","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2021","141","36,549","7,755","2,030"
"South Dakota","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2021","155","106,159","21,948","4,793"
"South Dakota","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2021","41","61,702","12,693","2,604"
"South Dakota","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2021","4","10,231","2,286","507"
"South Dakota","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2021","61","38,952","8,003","1,717"
"South Dakota","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2021","15","1,378","195","27"
"South Dakota","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2021","8","1,279","286","59"
"South Dakota","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2021","8","2,190","431","106"
"South Dakota","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2021","17","14,185","3,159","611"
"South Dakota","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2021","11","14,485","2,697","645"
"South Dakota","722511","Full-service restaurants","S-corporations","All establishments","2021","296","132,901","26,659","5,618"
"South Dakota","722511","Full-service restaurants","S-corporations","Establishments with less than 5 employees","2021","61","6,738","580","100"
"South Dakota","722511","Full-service restaurants","S-corporations","Establishments with 5 to 9 employees","2021","55","8,704","1,858","391"
"South Dakota","722511","Full-service restaurants","S-corporations","Establishments with 10 to 19 employees","2021","75","22,256","4,709","1,107"
"South Dakota","722511","Full-service restaurants","S-corporations","Establishments with 20 to 49 employees","2021","85","59,917","12,194","2,624"
"South Dakota","722511","Full-service restaurants","S-corporations","Establishments with 50 to 99 employees","2021","19","31,999","6,523","1,251"
"South Dakota","722511","Full-service restaurants","Individual proprietorships","All establishments","2021","158","20,537","4,213","1,324"
"South Dakota","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2021","72","2,705","349","106"
"South Dakota","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2021","40","3,490","718","261"
"South Dakota","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2021","25","3,925","919","343"
"South Dakota","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2021","20","8,940","1,875","538"
"South Dakota","722511","Full-service restaurants","Partnerships","All establishments","2021","161","57,909","10,636","2,437"
"South Dakota","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2021","60","9,264","407","78"
"South Dakota","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2021","25","2,780","559","160"
"South Dakota","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2021","33","8,178","1,696","474"
"South Dakota","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2021","32","22,437","4,597","1,000"
"South Dakota","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2021","10","13,741","3,121","632"
"Tennessee","722511","Full-service restaurants","All establishments","All establishments","2021","4,790","2,601,273","521,531","104,654"
"Tennessee","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2021","1,088","99,648","9,045","1,690"
"Tennessee","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2021","776","127,444","25,415","5,260"
"Tennessee","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2021","1,072","364,882","76,704","15,398"
"Tennessee","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2021","1,288","956,501","197,453","39,682"
"Tennessee","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2021","489","819,228","167,173","33,132"
"Tennessee","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2021","77","233,570","45,741","9,492"
"Tennessee","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2021","1,023","745,485","154,075","30,746"
"Tennessee","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2021","186","17,858","2,282","346"
"Tennessee","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2021","158","31,009","5,839","1,055"
"Tennessee","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2021","184","62,894","13,895","2,774"
"Tennessee","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2021","250","200,762","42,354","8,175"
"Tennessee","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2021","214","356,269","74,160","14,876"
"Tennessee","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 100 to 249 employees","2021","31","76,693","15,545","3,520"
"Tennessee","722511","Full-service restaurants","S-corporations","All establishments","2021","1,151","669,645","137,613","24,916"
"Tennessee","722511","Full-service restaurants","S-corporations","Establishments with less than 5 employees","2021","181","18,924","1,768","274"
"Tennessee","722511","Full-service restaurants","S-corporations","Establishments with 5 to 9 employees","2021","183","32,553","7,072","1,262"
"Tennessee","722511","Full-service restaurants","S-corporations","Establishments with 10 to 19 employees","2021","323","125,127","26,942","4,552"
"Tennessee","722511","Full-service restaurants","S-corporations","Establishments with 20 to 49 employees","2021","357","277,753","57,087","10,526"
"Tennessee","722511","Full-service restaurants","S-corporations","Establishments with 50 to 99 employees","2021","86","145,989","30,760","5,528"
"Tennessee","722511","Full-service restaurants","S-corporations","Establishments with 100 to 249 employees","2021","21","69,299","13,984","2,774"
"Tennessee","722511","Full-service restaurants","Individual proprietorships","All establishments","2021","1,084","243,193","50,990","12,639"
"Tennessee","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2021","413","23,189","3,075","706"
"Tennessee","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2021","241","28,425","6,293","1,610"
"Tennessee","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2021","230","57,683","12,844","3,299"
"Tennessee","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2021","172","92,338","20,281","5,088"
"Tennessee","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2021","26","34,809","6,891","1,645"
"Tennessee","722511","Full-service restaurants","Partnerships","All establishments","2021","1,526","940,025","178,288","36,256"
"Tennessee","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2021","306","39,605","1,905","361"
"Tennessee","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2021","194","35,457","6,211","1,333"
"Tennessee","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2021","332","118,591","22,903","4,734"
"Tennessee","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2021","509","385,648","77,731","15,893"
"Tennessee","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2021","162","279,895","54,932","11,028"
"Tennessee","722511","Full-service restaurants","Partnerships","Establishments with 100 to 249 employees","2021","23","80,829","14,606","2,907"
"Tennessee","722511","Full-service restaurants","Non-profit","All establishments","2021","4","597","117","32"
"Texas","722511","Full-service restaurants","All establishments","All establishments","2021","19,319","10,269,309","2,099,334","416,293"
"Texas","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2021","5,334","456,364","45,437","8,439"
"Texas","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2021","3,320","508,587","109,800","22,465"
"Texas","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2021","3,730","1,190,859","256,789","51,904"
"Texas","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2021","4,681","3,601,664","748,560","147,890"
"Texas","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2021","1,808","3,001,590","622,500","122,565"
"Texas","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2021","434","1,347,382","284,391","57,186"
"Texas","722511","Full-service restaurants","All establishments","Establishments with 250 to 499 employees","2021","10","95,788","19,991","3,330"
"Texas","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2021","4,109","3,102,399","639,091","128,177"
"Texas","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2021","772","76,681","8,123","1,257"
"Texas","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2021","606","94,792","21,988","4,064"
"Texas","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2021","695","241,552","53,456","9,799"
"Texas","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2021","1,112","926,097","193,197","36,864"
"Texas","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2021","744","1,219,018","252,844","52,259"
"Texas","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 100 to 249 employees","2021","177","521,279","104,504","22,914"
"Texas","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 250 to 499 employees","2021","3","22,980","4,979","1,020"
"Texas","722511","Full-service restaurants","S-corporations","All establishments","2021","6,670","3,257,959","685,975","131,729"
"Texas","722511","Full-service restaurants","S-corporations","Establishments with less than 5 employees","2021","1,619","130,789","17,905","2,853"
"Texas","722511","Full-service restaurants","S-corporations","Establishments with 5 to 9 employees","2021","1,321","229,251","49,533","9,021"
"Texas","722511","Full-service restaurants","S-corporations","Establishments with 10 to 19 employees","2021","1,548","517,556","111,990","21,516"
"Texas","722511","Full-service restaurants","S-corporations","Establishments with 20 to 49 employees","2021","1,636","1,210,573","254,841","49,907"
"Texas","722511","Full-service restaurants","S-corporations","Establishments with 50 to 99 employees","2021","389","631,473","132,624","25,328"
"Texas","722511","Full-service restaurants","S-corporations","Establishments with 100 to 249 employees","2021","152","499,475","111,033","21,240"
"Texas","722511","Full-service restaurants","S-corporations","Establishments with 250 to 499 employees","2021","4","26,021","5,215","1,182"
"Texas","722511","Full-service restaurants","Individual proprietorships","All establishments","2021","3,364","688,490","139,223","33,161"
"Texas","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2021","1,597","86,160","10,743","2,693"
"Texas","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2021","775","91,686","19,627","5,146"
"Texas","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2021","533","127,690","28,153","7,146"
"Texas","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2021","357","233,004","50,028","11,033"
"Texas","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2021","92","116,297","24,509","5,869"
"Texas","722511","Full-service restaurants","Individual proprietorships","Establishments with 100 to 249 employees","2021","10","33,653","6,163","1,274"
"Texas","722511","Full-service restaurants","Partnerships","All establishments","2021","5,147","3,206,520","632,798","122,895"
"Texas","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2021","1,330","158,816","8,598","1,621"
"Texas","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2021","612","91,613","18,282","4,195"
"Texas","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2021","952","303,685","63,001","13,420"
"Texas","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2021","1,573","1,228,701","249,861","49,999"
"Texas","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2021","582","1,033,572","212,294","39,061"
"Texas","722511","Full-service restaurants","Partnerships","Establishments with 100 to 249 employees","2021","94","289,092","61,933","11,639"
"Texas","722511","Full-service restaurants","Partnerships","Establishments with 250 to 499 employees","2021","3","46,787","9,797","1,128"
"Texas","722511","Full-service restaurants","Non-profit","All establishments","2021","15","7,594","944","154"
"Texas","722511","Full-service restaurants","Non-profit","Establishments with less than 5 employees","2021","7","2,972","60","13"
"Texas","722511","Full-service restaurants","Non-profit","Establishments with 5 to 9 employees","2021","4","762","133","26"
"Texas","722511","Full-service restaurants","Other noncorporate legal forms of organization","All establishments","2021","14","6,347","1,303","177"
"Texas","722511","Full-service restaurants","Other noncorporate legal forms of organization","Establishments with less than 5 employees","2021","9","946","8","2"
"Utah","722511","Full-service restaurants","All establishments","All establishments","2021","1,698","792,187","169,479","33,781"
"Utah","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2021","454","32,134","3,933","751"
"Utah","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2021","282","42,306","9,214","1,928"
"Utah","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2021","340","103,459","22,204","4,781"
"Utah","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2021","452","321,999","68,753","13,506"
"Utah","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2021","141","212,366","47,543","9,262"
"Utah","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2021","29","79,923","17,832","3,553"
"Utah","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2021","196","177,664","39,477","7,231"
"Utah","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2021","34","2,362","339","55"
"Utah","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2021","22","4,090","758","149"
"Utah","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2021","17","5,576","1,162","250"
"Utah","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2021","67","56,287","12,097","2,121"
"Utah","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2021","42","65,015","14,936","2,910"
"Utah","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 100 to 249 employees","2021","14","44,334","10,185","1,746"
"Utah","722511","Full-service restaurants","S-corporations","All establishments","2021","832","353,888","74,960","15,440"
"Utah","722511","Full-service restaurants","S-corporations","Establishments with less than 5 employees","2021","190","13,333","2,188","385"
"Utah","722511","Full-service restaurants","S-corporations","Establishments with 5 to 9 employees","2021","146","23,002","4,982","1,011"
"Utah","722511","Full-service restaurants","S-corporations","Establishments with 10 to 19 employees","2021","202","62,282","13,166","2,816"
"Utah","722511","Full-service restaurants","S-corporations","Establishments with 20 to 49 employees","2021","240","164,166","34,369","7,076"
"Utah","722511","Full-service restaurants","S-corporations","Establishments with 50 to 99 employees","2021","43","64,370","14,198","2,820"
"Utah","722511","Full-service restaurants","S-corporations","Establishments with 100 to 249 employees","2021","11","26,735","6,057","1,332"
"Utah","722511","Full-service restaurants","Individual proprietorships","All establishments","2021","157","32,280","6,960","1,599"
"Utah","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2021","71","3,602","385","84"
"Utah","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2021","37","3,903","887","249"
"Utah","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2021","25","5,107","1,167","332"
"Utah","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2021","18","12,057","2,638","540"
"Utah","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2021","6","7,611","1,883","394"
"Utah","722511","Full-service restaurants","Partnerships","All establishments","2021","509","226,478","47,736","9,444"
"Utah","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2021","159","12,837","1,021","227"
"Utah","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2021","76","11,251","2,575","512"
"Utah","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2021","95","30,054","6,624","1,368"
"Utah","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2021","125","88,112","19,400","3,724"
"Utah","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2021","50","75,370","16,526","3,138"
"Utah","722511","Full-service restaurants","Partnerships","Establishments with 100 to 249 employees","2021","4","8,854","1,590","475"
"Utah","722511","Full-service restaurants","Other noncorporate legal forms of organization","All establishments","2021","4","1,877","346","67"
"Vermont","722511","Full-service restaurants","All establishments","All establishments","2021","635","222,546","39,856","7,557"
"Vermont","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2021","207","19,291","1,641","315"
"Vermont","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2021","136","25,291","4,802","935"
